timestamp,location,vehicle_count,average_speed_kmph,traffic_condition,weather
2026-01-20 04:52:00,Nagalk Nagar,28,64.02,Jam,Clear
2026-01-20 05:02:00,Natham Road,105,59.2,Heavy,Clear
2026-01-20 05:03:00,Dindigul Bus Stand,199,51.64,Free Flow,Clear
2026-01-20 05:06:00,RM Colony,39,21.82,Free Flow,Clear
2026-01-20 05:09:00,Batlagundu Road,147,17.33,Jam,Clear
2026-01-20 05:11:00,Nagalk Nagar,17,45.99,Jam,Clear
2026-01-20 05:16:00,Trichy Road,89,32.92,Jam,Clear
2026-01-20 05:18:00,SPM Nagar,194,24.17,Jam,Rainy
2026-01-20 05:23:00,Nagalk Nagar,13,26.54,Jam,Rainy
2026-01-20 05:29:00,Palani Road,104,41.31,Moderate,Rainy
2026-01-20 05:30:00,SPM Nagar,147,59.94,Jam,Clear
2026-01-20 05:42:00,RM Colony,57,69.7,Moderate,Clear
2026-01-20 05:54:00,RM Colony,124,38.72,Jam,Cloudy
2026-01-20 05:58:00,Palani Road,120,56.62,Heavy,Rainy
2026-01-20 06:04:00,SPM Nagar,73,20.95,Jam,Rainy
2026-01-20 06:19:00,Trichy Road,58,67.8,Moderate,Rainy
2026-01-20 06:31:00,SPM Nagar,155,58.04,Jam,Clear
2026-01-20 06:46:00,Palani Road,83,63.67,Moderate,Clear
2026-01-20 06:50:00,Natham Road,71,37.73,Heavy,Clear
2026-01-20 06:55:00,Oddanchatram Road,148,60.65,Jam,Rainy
2026-01-20 07:05:00,RM Colony,26,44.39,Moderate,Cloudy
2026-01-20 07:11:00,Nagalk Nagar,193,31.79,Jam,Cloudy
2026-01-20 07:13:00,RM Colony,124,22.52,Jam,Cloudy
2026-01-20 07:15:00,Dindigul Bus Stand,122,24.18,Heavy,Rainy
2026-01-20 07:21:00,Palani Road,167,44.37,Free Flow,Clear
2026-01-20 07:30:00,Natham Road,113,26.9,Jam,Cloudy
2026-01-20 07:40:00,Palani Road,145,46.17,Moderate,Cloudy
2026-01-20 07:46:00,Palani Road,156,52.05,Heavy,Cloudy
2026-01-20 08:06:00,Begampur,81,54.78,Free Flow,Clear
2026-01-20 08:06:00,Nagalk Nagar,135,40.6,Moderate,Rainy
2026-01-20 08:12:00,Palani Road,169,50.65,Moderate,Cloudy
2026-01-20 08:18:00,Oddanchatram Road,184,25.51,Heavy,Clear
2026-01-20 08:34:00,Natham Road,184,45.82,Free Flow,Rainy
2026-01-20 08:45:00,Batlagundu Road,22,42.36,Free Flow,Clear
2026-01-20 08:53:00,Natham Road,88,68.88,Heavy,Cloudy
2026-01-20 08:54:00,Palani Road,33,40.22,Heavy,Cloudy
2026-01-20 09:02:00,Palani Road,94,53.43,Heavy,Cloudy
2026-01-20 09:08:00,Batlagundu Road,49,63.83,Heavy,Rainy
2026-01-20 09:16:00,Dindigul Bus Stand,69,68.74,Moderate,Rainy
2026-01-20 09:16:00,SPM Nagar,93,15.03,Free Flow,Cloudy
2026-01-20 09:19:00,Trichy Road,182,22.78,Moderate,Clear
2026-01-20 09:25:00,Batlagundu Road,69,62.04,Free Flow,Cloudy
2026-01-20 09:33:00,Begampur,102,34.08,Jam,Rainy
2026-01-20 09:38:00,Trichy Road,20,60.91,Moderate,Cloudy
2026-01-20 09:56:00,Begampur,129,47.15,Heavy,Cloudy
2026-01-20 09:57:00,Batlagundu Road,129,59.2,Free Flow,Cloudy
2026-01-20 10:07:00,Trichy Road,104,33.86,Jam,Rainy
2026-01-20 10:17:00,Trichy Road,166,62.62,Moderate,Cloudy
2026-01-20 10:22:00,Nagalk Nagar,10,38.76,Free Flow,Rainy
2026-01-20 10:29:00,Batlagundu Road,118,61.15,Free Flow,Clear
2026-01-20 10:48:00,Palani Road,137,55.54,Free Flow,Cloudy
2026-01-20 10:50:00,Trichy Road,192,16.25,Free Flow,Rainy
2026-01-20 10:55:00,Oddanchatram Road,135,56.94,Free Flow,Cloudy
2026-01-20 10:56:00,RM Colony,11,34.32,Free Flow,Clear
2026-01-20 11:01:00,Oddanchatram Road,158,31.31,Free Flow,Cloudy
2026-01-20 11:29:00,Natham Road,96,33.69,Heavy,Cloudy
2026-01-20 11:37:00,Begampur,151,38.14,Heavy,Clear
2026-01-20 11:41:00,Batlagundu Road,11,32.95,Moderate,Clear
2026-01-20 11:46:00,Begampur,87,33.94,Jam,Clear
2026-01-20 11:54:00,Begampur,133,26.07,Jam,Rainy
2026-01-20 11:58:00,Begampur,190,29.2,Jam,Rainy
2026-01-20 12:01:00,Dindigul Bus Stand,52,54.06,Jam,Cloudy
2026-01-20 12:07:00,Batlagundu Road,98,40.01,Jam,Rainy
2026-01-20 12:08:00,SPM Nagar,119,57.64,Free Flow,Clear
2026-01-20 12:08:00,Trichy Road,144,52.57,Heavy,Rainy
2026-01-20 12:09:00,RM Colony,63,58.1,Moderate,Rainy
2026-01-20 12:21:00,Oddanchatram Road,71,51.0,Jam,Cloudy
2026-01-20 12:28:00,Oddanchatram Road,115,38.7,Jam,Cloudy
2026-01-20 12:29:00,Natham Road,34,64.39,Free Flow,Cloudy
2026-01-20 12:30:00,Begampur,159,53.58,Free Flow,Clear
2026-01-20 13:00:00,Natham Road,93,15.06,Jam,Rainy
2026-01-20 13:09:00,Natham Road,53,47.3,Jam,Clear
2026-01-20 13:21:00,Dindigul Bus Stand,190,16.19,Heavy,Clear
2026-01-20 13:35:00,RM Colony,123,23.94,Free Flow,Cloudy
2026-01-20 13:51:00,Batlagundu Road,52,47.6,Moderate,Rainy
2026-01-20 13:57:00,Dindigul Bus Stand,120,49.91,Heavy,Cloudy
2026-01-20 14:01:00,Oddanchatram Road,114,63.4,Heavy,Clear
2026-01-20 14:04:00,Palani Road,33,57.35,Moderate,Cloudy
2026-01-20 14:25:00,Nagalk Nagar,49,54.93,Moderate,Rainy
2026-01-20 14:40:00,SPM Nagar,68,27.24,Jam,Rainy
2026-01-20 14:41:00,Natham Road,119,50.61,Free Flow,Rainy
2026-01-20 15:08:00,SPM Nagar,97,41.69,Moderate,Rainy
2026-01-20 15:27:00,Nagalk Nagar,125,19.25,Free Flow,Rainy
2026-01-20 15:36:00,Trichy Road,163,36.91,Heavy,Cloudy
2026-01-20 15:41:00,Oddanchatram Road,127,22.51,Free Flow,Clear
2026-01-20 15:49:00,Dindigul Bus Stand,165,41.46,Jam,Clear
2026-01-20 15:49:00,Dindigul Bus Stand,60,55.79,Moderate,Rainy
2026-01-20 15:50:00,RM Colony,173,47.66,Jam,Cloudy
2026-01-20 15:50:00,Natham Road,163,42.77,Heavy,Cloudy
2026-01-20 16:06:00,Natham Road,26,45.98,Heavy,Clear
2026-01-20 16:30:00,Trichy Road,157,54.86,Free Flow,Rainy
2026-01-20 16:30:00,Dindigul Bus Stand,13,33.5,Jam,Rainy
2026-01-20 16:38:00,Batlagundu Road,81,24.78,Jam,Rainy
2026-01-20 16:42:00,Trichy Road,185,38.31,Heavy,Clear
2026-01-20 17:08:00,Dindigul Bus Stand,70,34.88,Heavy,Rainy
2026-01-20 17:09:00,Trichy Road,126,39.34,Free Flow,Clear
2026-01-20 17:20:00,Begampur,56,54.48,Free Flow,Clear
2026-01-20 17:22:00,SPM Nagar,171,21.15,Moderate,Cloudy
2026-01-20 17:34:00,Dindigul Bus Stand,59,37.69,Jam,Cloudy
2026-01-20 17:42:00,Palani Road,188,56.37,Free Flow,Cloudy
2026-01-20 17:50:00,Dindigul Bus Stand,55,65.86,Free Flow,Cloudy
2026-01-20 17:53:00,Trichy Road,100,35.11,Free Flow,Clear
2026-01-20 18:01:00,Oddanchatram Road,148,23.29,Moderate,Cloudy
2026-01-20 18:15:00,Natham Road,64,52.08,Heavy,Cloudy
2026-01-20 18:19:00,Palani Road,122,21.37,Heavy,Cloudy
2026-01-20 18:25:00,Nagalk Nagar,194,45.22,Moderate,Clear
2026-01-20 18:25:00,Dindigul Bus Stand,174,52.18,Jam,Cloudy
2026-01-20 18:28:00,Begampur,59,45.24,Free Flow,Rainy
2026-01-20 18:37:00,Begampur,134,46.2,Jam,Cloudy
2026-01-20 19:07:00,Dindigul Bus Stand,115,49.28,Jam,Clear
2026-01-20 19:14:00,SPM Nagar,156,41.73,Jam,Cloudy
2026-01-20 19:17:00,Natham Road,17,54.62,Jam,Clear
2026-01-20 19:20:00,SPM Nagar,35,55.4,Jam,Cloudy
2026-01-20 19:21:00,Trichy Road,94,63.46,Heavy,Rainy
2026-01-20 19:32:00,Dindigul Bus Stand,168,29.24,Moderate,Rainy
2026-01-20 20:09:00,Natham Road,113,30.41,Free Flow,Rainy
2026-01-20 20:15:00,Oddanchatram Road,119,34.83,Jam,Cloudy
2026-01-20 20:17:00,Trichy Road,166,42.72,Free Flow,Cloudy
2026-01-20 20:26:00,Natham Road,49,23.11,Moderate,Cloudy
2026-01-20 20:26:00,RM Colony,146,39.83,Free Flow,Rainy
2026-01-20 20:26:00,Palani Road,87,43.09,Jam,Cloudy
2026-01-20 20:56:00,Oddanchatram Road,46,50.99,Heavy,Clear
2026-01-20 20:56:00,Natham Road,19,30.94,Free Flow,Clear
2026-01-20 20:58:00,Oddanchatram Road,166,33.31,Jam,Clear
2026-01-20 21:05:00,Trichy Road,181,67.59,Moderate,Rainy
2026-01-20 21:10:00,Palani Road,194,27.74,Heavy,Clear
2026-01-20 21:13:00,Trichy Road,148,50.39,Moderate,Clear
2026-01-20 21:17:00,Palani Road,188,64.89,Heavy,Rainy
2026-01-20 21:20:00,Nagalk Nagar,168,20.39,Free Flow,Rainy
2026-01-20 21:40:00,Dindigul Bus Stand,140,46.01,Free Flow,Cloudy
2026-01-20 22:14:00,Palani Road,26,62.66,Moderate,Clear
2026-01-20 22:15:00,SPM Nagar,30,40.03,Jam,Rainy
2026-01-20 22:18:00,Trichy Road,86,55.35,Moderate,Cloudy
2026-01-20 22:21:00,Batlagundu Road,155,65.87,Free Flow,Rainy
2026-01-20 22:31:00,Natham Road,57,21.38,Heavy,Rainy
2026-01-20 22:41:00,Dindigul Bus Stand,19,38.78,Free Flow,Rainy
2026-01-20 22:46:00,Begampur,82,59.98,Moderate,Clear
2026-01-20 22:47:00,Nagalk Nagar,35,69.8,Jam,Rainy
2026-01-20 22:59:00,Oddanchatram Road,65,34.54,Moderate,Rainy
2026-01-20 23:19:00,Oddanchatram Road,96,51.59,Jam,Clear
2026-01-20 23:46:00,Natham Road,120,54.28,Moderate,Cloudy
2026-01-20 23:56:00,Batlagundu Road,100,42.76,Jam,Rainy
2026-01-20 23:58:00,Trichy Road,163,17.95,Moderate,Cloudy
2026-01-21 00:05:00,Oddanchatram Road,151,21.87,Moderate,Clear
2026-01-21 00:08:00,Nagalk Nagar,161,49.45,Free Flow,Cloudy
2026-01-21 00:22:00,Batlagundu Road,29,30.99,Heavy,Rainy
2026-01-21 00:22:00,Trichy Road,123,19.73,Free Flow,Rainy
2026-01-21 00:39:00,Begampur,181,51.24,Jam,Rainy
2026-01-21 00:40:00,Natham Road,104,48.54,Heavy,Clear
2026-01-21 00:58:00,Dindigul Bus Stand,85,16.51,Jam,Rainy
2026-01-21 01:05:00,Natham Road,170,65.44,Heavy,Cloudy
2026-01-21 01:20:00,Dindigul Bus Stand,98,68.91,Moderate,Clear
2026-01-21 01:35:00,RM Colony,72,20.76,Moderate,Cloudy
2026-01-21 01:58:00,Begampur,141,64.98,Moderate,Cloudy
2026-01-21 01:59:00,Oddanchatram Road,190,52.37,Free Flow,Clear
2026-01-21 02:08:00,Batlagundu Road,158,43.7,Moderate,Rainy
2026-01-21 02:12:00,RM Colony,152,50.33,Jam,Clear
2026-01-21 02:13:00,Nagalk Nagar,121,27.92,Moderate,Rainy
2026-01-21 02:39:00,Trichy Road,182,34.7,Jam,Clear
2026-01-21 02:40:00,Palani Road,153,48.6,Jam,Rainy
2026-01-21 02:53:00,Nagalk Nagar,23,43.38,Jam,Rainy
2026-01-21 02:58:00,Natham Road,199,55.03,Free Flow,Clear
2026-01-21 02:59:00,Palani Road,26,52.6,Heavy,Clear
2026-01-21 03:03:00,Oddanchatram Road,162,36.18,Moderate,Clear
2026-01-21 03:10:00,Palani Road,28,60.89,Jam,Cloudy
2026-01-21 03:24:00,Palani Road,108,16.95,Moderate,Rainy
2026-01-21 03:38:00,Oddanchatram Road,55,65.88,Jam,Cloudy
2026-01-21 03:42:00,Nagalk Nagar,135,69.84,Free Flow,Cloudy
2026-01-21 04:00:00,Batlagundu Road,18,34.95,Moderate,Rainy
2026-01-21 04:00:00,SPM Nagar,124,44.86,Moderate,Cloudy
2026-01-21 04:13:00,Dindigul Bus Stand,144,31.58,Heavy,Cloudy
2026-01-21 04:22:00,Batlagundu Road,18,34.41,Jam,Rainy
2026-01-21 04:26:00,Natham Road,194,18.81,Moderate,Rainy
2026-01-21 04:37:00,Dindigul Bus Stand,131,53.0,Jam,Clear
2026-01-21 04:54:00,SPM Nagar,105,61.5,Free Flow,Clear
2026-01-21 05:08:00,Palani Road,22,58.47,Moderate,Rainy
2026-01-21 05:15:00,Oddanchatram Road,53,57.11,Jam,Cloudy
2026-01-21 05:15:00,Nagalk Nagar,164,49.81,Jam,Cloudy
2026-01-21 05:24:00,Batlagundu Road,109,60.19,Heavy,Rainy
2026-01-21 05:27:00,Batlagundu Road,49,36.24,Jam,Cloudy
2026-01-21 05:30:00,Trichy Road,181,49.56,Heavy,Clear
2026-01-21 05:35:00,RM Colony,188,24.54,Jam,Clear
2026-01-21 05:59:00,Oddanchatram Road,30,21.15,Moderate,Clear
2026-01-21 06:06:00,Palani Road,35,30.99,Moderate,Clear
2026-01-21 06:12:00,Oddanchatram Road,25,27.03,Free Flow,Cloudy
2026-01-21 06:28:00,Trichy Road,107,44.03,Free Flow,Cloudy
2026-01-21 06:35:00,RM Colony,162,27.29,Free Flow,Clear
2026-01-21 06:37:00,Batlagundu Road,137,50.79,Free Flow,Clear
2026-01-21 06:58:00,Trichy Road,75,47.83,Heavy,Cloudy
2026-01-21 07:07:00,Natham Road,35,42.16,Heavy,Cloudy
2026-01-21 07:10:00,Natham Road,161,57.65,Moderate,Clear
2026-01-21 07:19:00,Batlagundu Road,115,28.12,Free Flow,Rainy
2026-01-21 07:25:00,Dindigul Bus Stand,53,34.01,Heavy,Cloudy
2026-01-21 07:41:00,SPM Nagar,144,46.02,Jam,Clear
2026-01-21 07:46:00,Trichy Road,180,65.6,Moderate,Cloudy
2026-01-21 08:00:00,Begampur,69,69.29,Heavy,Rainy
2026-01-21 08:17:00,Natham Road,92,30.66,Moderate,Clear
2026-01-21 08:27:00,Nagalk Nagar,65,67.13,Moderate,Cloudy
2026-01-21 08:35:00,SPM Nagar,114,43.53,Free Flow,Clear
2026-01-21 08:39:00,Batlagundu Road,90,18.73,Free Flow,Clear
2026-01-21 08:45:00,Nagalk Nagar,11,38.0,Jam,Clear
2026-01-21 08:51:00,Nagalk Nagar,162,16.38,Jam,Cloudy
2026-01-21 09:07:00,Natham Road,161,65.68,Moderate,Cloudy
2026-01-21 09:32:00,RM Colony,26,46.73,Heavy,Rainy
2026-01-21 09:33:00,Dindigul Bus Stand,15,37.3,Jam,Rainy
2026-01-21 09:41:00,Natham Road,60,68.11,Heavy,Cloudy
2026-01-21 09:45:00,Nagalk Nagar,71,65.96,Jam,Rainy
2026-01-21 09:48:00,Palani Road,196,46.84,Moderate,Cloudy
2026-01-21 09:55:00,SPM Nagar,154,27.48,Free Flow,Cloudy
2026-01-21 10:03:00,Natham Road,41,34.76,Free Flow,Clear
2026-01-21 10:08:00,Nagalk Nagar,62,49.01,Free Flow,Clear
2026-01-21 10:15:00,Nagalk Nagar,101,44.62,Free Flow,Rainy
2026-01-21 10:15:00,Dindigul Bus Stand,14,26.45,Jam,Clear
2026-01-21 10:34:00,RM Colony,42,60.74,Moderate,Rainy
2026-01-21 10:45:00,Natham Road,199,43.79,Jam,Rainy
2026-01-21 11:04:00,Begampur,167,30.67,Jam,Clear
2026-01-21 11:04:00,SPM Nagar,130,47.28,Jam,Rainy
2026-01-21 11:05:00,Oddanchatram Road,43,39.38,Heavy,Rainy
2026-01-21 11:08:00,Begampur,50,36.56,Jam,Rainy
2026-01-21 11:15:00,SPM Nagar,112,23.9,Free Flow,Cloudy
2026-01-21 11:24:00,Oddanchatram Road,24,38.41,Moderate,Clear
2026-01-21 11:24:00,RM Colony,55,57.06,Free Flow,Clear
2026-01-21 11:33:00,Nagalk Nagar,129,18.91,Free Flow,Rainy
2026-01-21 11:42:00,Natham Road,118,59.78,Heavy,Rainy
2026-01-21 12:15:00,Palani Road,198,32.09,Jam,Rainy
2026-01-21 12:23:00,Natham Road,109,56.6,Free Flow,Clear
2026-01-21 12:23:00,Batlagundu Road,55,62.86,Jam,Clear
2026-01-21 12:30:00,Begampur,47,60.33,Heavy,Clear
2026-01-21 12:32:00,Oddanchatram Road,74,30.9,Free Flow,Cloudy
2026-01-21 12:32:00,Oddanchatram Road,36,59.44,Moderate,Rainy
2026-01-21 12:36:00,Palani Road,61,69.61,Free Flow,Rainy
2026-01-21 12:36:00,Batlagundu Road,22,26.96,Heavy,Cloudy
2026-01-21 12:44:00,Dindigul Bus Stand,154,67.62,Heavy,Rainy
2026-01-21 12:46:00,Trichy Road,164,31.12,Free Flow,Cloudy
2026-01-21 13:00:00,Palani Road,166,15.17,Heavy,Clear
2026-01-21 13:10:00,Palani Road,143,49.59,Jam,Clear
2026-01-21 13:18:00,Trichy Road,108,37.5,Jam,Cloudy
2026-01-21 13:29:00,Oddanchatram Road,174,35.99,Jam,Clear
2026-01-21 13:31:00,Oddanchatram Road,186,49.98,Free Flow,Cloudy
2026-01-21 13:36:00,Dindigul Bus Stand,186,29.38,Jam,Rainy
2026-01-21 13:44:00,RM Colony,114,61.75,Free Flow,Rainy
2026-01-21 13:54:00,Batlagundu Road,190,65.86,Heavy,Rainy
2026-01-21 13:55:00,Batlagundu Road,191,27.16,Moderate,Cloudy
2026-01-21 14:07:00,Nagalk Nagar,91,37.94,Moderate,Rainy
2026-01-21 14:27:00,Nagalk Nagar,31,65.25,Heavy,Rainy
2026-01-21 14:41:00,SPM Nagar,84,22.57,Moderate,Clear
2026-01-21 14:51:00,Nagalk Nagar,124,27.14,Heavy,Cloudy
2026-01-21 14:53:00,Dindigul Bus Stand,189,67.87,Moderate,Cloudy
2026-01-21 14:55:00,RM Colony,137,64.41,Free Flow,Rainy
2026-01-21 15:02:00,Batlagundu Road,90,61.47,Jam,Rainy
2026-01-21 15:10:00,RM Colony,89,45.18,Free Flow,Rainy
2026-01-21 15:12:00,Palani Road,139,27.97,Free Flow,Clear
2026-01-21 15:21:00,Dindigul Bus Stand,75,54.46,Heavy,Clear
2026-01-21 15:23:00,Trichy Road,179,50.11,Free Flow,Clear
2026-01-21 15:32:00,Nagalk Nagar,95,56.69,Free Flow,Clear
2026-01-21 15:34:00,Oddanchatram Road,198,60.41,Jam,Rainy
2026-01-21 15:46:00,Oddanchatram Road,68,40.92,Heavy,Cloudy
2026-01-21 15:47:00,Trichy Road,52,36.81,Heavy,Cloudy
2026-01-21 15:47:00,Palani Road,86,58.98,Free Flow,Cloudy
2026-01-21 16:20:00,Nagalk Nagar,55,47.15,Jam,Clear
2026-01-21 16:41:00,SPM Nagar,184,33.0,Jam,Rainy
2026-01-21 16:42:00,Batlagundu Road,35,37.83,Heavy,Clear
2026-01-21 16:42:00,Begampur,138,53.71,Moderate,Rainy
2026-01-21 16:58:00,Dindigul Bus Stand,50,51.66,Moderate,Cloudy
2026-01-21 17:14:00,Palani Road,139,17.2,Jam,Clear
2026-01-21 17:15:00,Begampur,167,55.35,Jam,Rainy
2026-01-21 17:57:00,Begampur,173,38.66,Free Flow,Clear
2026-01-21 18:05:00,Trichy Road,150,21.38,Free Flow,Cloudy
2026-01-21 18:17:00,RM Colony,184,41.96,Jam,Rainy
2026-01-21 18:21:00,Natham Road,15,20.52,Moderate,Clear
2026-01-21 18:39:00,Dindigul Bus Stand,33,39.44,Jam,Clear
2026-01-21 18:44:00,SPM Nagar,182,43.84,Heavy,Cloudy
2026-01-21 18:49:00,Natham Road,77,36.62,Free Flow,Cloudy
2026-01-21 19:04:00,Dindigul Bus Stand,35,31.47,Free Flow,Cloudy
2026-01-21 19:15:00,Begampur,50,19.97,Moderate,Rainy
2026-01-21 19:24:00,Natham Road,75,28.17,Moderate,Rainy
2026-01-21 19:25:00,Dindigul Bus Stand,161,48.94,Free Flow,Rainy
2026-01-21 19:25:00,Natham Road,191,69.08,Heavy,Rainy
2026-01-21 19:33:00,Oddanchatram Road,166,44.88,Moderate,Rainy
2026-01-21 19:36:00,SPM Nagar,53,53.28,Heavy,Rainy
2026-01-21 19:40:00,SPM Nagar,58,68.02,Free Flow,Rainy
2026-01-21 19:45:00,Palani Road,76,30.69,Heavy,Cloudy
2026-01-21 20:06:00,Begampur,174,56.86,Free Flow,Rainy
2026-01-21 20:18:00,Nagalk Nagar,65,15.51,Moderate,Rainy
2026-01-21 20:45:00,Nagalk Nagar,145,35.88,Moderate,Rainy
2026-01-21 20:45:00,Palani Road,84,65.54,Moderate,Cloudy
2026-01-21 20:56:00,Nagalk Nagar,146,38.6,Jam,Clear
2026-01-21 21:01:00,Begampur,37,20.32,Heavy,Clear
2026-01-21 21:07:00,Palani Road,98,32.31,Jam,Rainy
2026-01-21 21:07:00,Begampur,70,39.09,Jam,Clear
2026-01-21 21:10:00,Nagalk Nagar,122,54.95,Jam,Rainy
2026-01-21 21:30:00,Trichy Road,40,40.24,Heavy,Clear
2026-01-21 21:30:00,Dindigul Bus Stand,65,38.0,Moderate,Cloudy
2026-01-21 21:37:00,Begampur,149,41.64,Moderate,Cloudy
2026-01-21 21:40:00,Palani Road,95,34.53,Free Flow,Clear
2026-01-21 21:46:00,Nagalk Nagar,48,28.08,Moderate,Cloudy
2026-01-21 21:50:00,SPM Nagar,143,22.83,Moderate,Cloudy
2026-01-21 21:54:00,Oddanchatram Road,179,49.73,Moderate,Clear
2026-01-21 22:00:00,Trichy Road,100,40.2,Moderate,Clear
2026-01-21 22:21:00,Trichy Road,135,51.14,Jam,Clear
2026-01-21 22:31:00,Palani Road,195,24.61,Heavy,Cloudy
2026-01-21 22:55:00,Trichy Road,28,20.62,Free Flow,Rainy
2026-01-21 23:13:00,Natham Road,196,62.66,Heavy,Clear
2026-01-21 23:24:00,Dindigul Bus Stand,186,52.26,Free Flow,Rainy
2026-01-21 23:29:00,Begampur,11,57.7,Free Flow,Clear
2026-01-21 23:35:00,Nagalk Nagar,175,48.35,Moderate,Cloudy
2026-01-22 00:06:00,Batlagundu Road,71,17.38,Heavy,Rainy
2026-01-22 00:12:00,Natham Road,83,22.82,Moderate,Clear
2026-01-22 00:22:00,Oddanchatram Road,153,21.25,Jam,Rainy
2026-01-22 00:23:00,RM Colony,23,15.26,Jam,Clear
2026-01-22 00:27:00,Natham Road,180,65.48,Jam,Rainy
2026-01-22 00:34:00,Begampur,101,32.46,Free Flow,Cloudy
2026-01-22 00:51:00,Palani Road,87,28.82,Moderate,Clear
2026-01-22 00:59:00,Batlagundu Road,142,56.01,Moderate,Clear
2026-01-22 01:05:00,Palani Road,139,49.77,Jam,Clear
2026-01-22 01:09:00,Batlagundu Road,57,39.79,Jam,Rainy
2026-01-22 01:12:00,Batlagundu Road,141,23.59,Heavy,Cloudy
2026-01-22 01:14:00,Palani Road,139,46.72,Free Flow,Clear
2026-01-22 01:16:00,Dindigul Bus Stand,10,31.37,Heavy,Clear
2026-01-22 01:25:00,Nagalk Nagar,101,21.61,Moderate,Clear
2026-01-22 01:45:00,Dindigul Bus Stand,138,58.2,Jam,Clear
2026-01-22 01:48:00,Palani Road,171,29.23,Jam,Cloudy
2026-01-22 02:02:00,Oddanchatram Road,20,16.97,Jam,Clear
2026-01-22 02:03:00,Palani Road,114,26.19,Jam,Rainy
2026-01-22 02:09:00,Dindigul Bus Stand,145,68.29,Free Flow,Clear
2026-01-22 02:16:00,Oddanchatram Road,29,37.31,Moderate,Clear
2026-01-22 02:21:00,Natham Road,133,53.8,Heavy,Clear
2026-01-22 02:22:00,Begampur,70,36.65,Free Flow,Clear
2026-01-22 02:33:00,Batlagundu Road,89,15.49,Free Flow,Rainy
2026-01-22 02:42:00,Oddanchatram Road,23,26.18,Moderate,Clear
2026-01-22 02:51:00,Dindigul Bus Stand,159,36.65,Moderate,Cloudy
2026-01-22 02:53:00,Batlagundu Road,172,43.29,Jam,Clear
2026-01-22 02:59:00,Nagalk Nagar,95,22.72,Free Flow,Clear
2026-01-22 03:36:00,Oddanchatram Road,174,55.77,Moderate,Clear
2026-01-22 03:38:00,Palani Road,67,61.29,Heavy,Clear
2026-01-22 03:56:00,Begampur,49,33.43,Free Flow,Clear
2026-01-22 04:04:00,RM Colony,24,42.78,Moderate,Cloudy
2026-01-22 04:16:00,Dindigul Bus Stand,105,40.47,Moderate,Cloudy
2026-01-22 04:23:00,SPM Nagar,83,34.82,Moderate,Cloudy
2026-01-22 04:28:00,Begampur,86,33.31,Moderate,Clear
2026-01-22 04:32:00,RM Colony,85,22.42,Jam,Rainy
2026-01-22 04:39:00,Dindigul Bus Stand,49,53.94,Moderate,Rainy
2026-01-22 04:53:00,Oddanchatram Road,15,69.45,Moderate,Clear
2026-01-22 05:07:00,Dindigul Bus Stand,123,18.91,Heavy,Cloudy
2026-01-22 05:11:00,Oddanchatram Road,89,49.58,Free Flow,Rainy
2026-01-22 05:23:00,Begampur,145,17.38,Heavy,Rainy
2026-01-22 05:24:00,Trichy Road,171,20.04,Heavy,Clear
2026-01-22 05:55:00,Begampur,155,62.9,Free Flow,Cloudy
2026-01-22 05:57:00,Dindigul Bus Stand,80,51.24,Free Flow,Rainy
2026-01-22 06:09:00,Palani Road,53,18.32,Jam,Cloudy
2026-01-22 06:11:00,RM Colony,75,28.12,Jam,Rainy
2026-01-22 06:17:00,Nagalk Nagar,53,26.43,Jam,Clear
2026-01-22 06:58:00,Palani Road,151,39.1,Moderate,Cloudy
2026-01-22 07:00:00,Batlagundu Road,171,34.82,Heavy,Rainy
2026-01-22 07:00:00,Oddanchatram Road,15,17.14,Jam,Rainy
2026-01-22 07:16:00,RM Colony,120,48.73,Heavy,Rainy
2026-01-22 07:54:00,SPM Nagar,17,29.46,Jam,Rainy
2026-01-22 08:05:00,Nagalk Nagar,54,15.9,Heavy,Clear
2026-01-22 08:10:00,SPM Nagar,158,50.59,Jam,Rainy
2026-01-22 08:14:00,Trichy Road,72,23.86,Moderate,Rainy
2026-01-22 08:26:00,Trichy Road,176,16.29,Free Flow,Cloudy
2026-01-22 08:33:00,Dindigul Bus Stand,105,64.78,Moderate,Rainy
2026-01-22 08:36:00,Palani Road,111,60.5,Free Flow,Clear
2026-01-22 08:46:00,Natham Road,179,50.81,Heavy,Clear
2026-01-22 08:54:00,Dindigul Bus Stand,139,53.59,Moderate,Rainy
2026-01-22 08:58:00,Oddanchatram Road,119,31.02,Heavy,Rainy
2026-01-22 09:56:00,Dindigul Bus Stand,25,42.12,Free Flow,Cloudy
2026-01-22 09:56:00,RM Colony,24,56.16,Moderate,Clear
2026-01-22 09:59:00,Nagalk Nagar,33,44.44,Moderate,Rainy
2026-01-22 10:14:00,Batlagundu Road,148,34.99,Free Flow,Rainy
2026-01-22 10:15:00,RM Colony,112,28.23,Jam,Rainy
2026-01-22 10:23:00,Palani Road,100,63.49,Moderate,Rainy
2026-01-22 10:25:00,Batlagundu Road,164,65.89,Moderate,Rainy
2026-01-22 10:49:00,SPM Nagar,26,31.48,Jam,Rainy
2026-01-22 10:53:00,Natham Road,123,51.78,Free Flow,Rainy
2026-01-22 10:54:00,Batlagundu Road,131,49.49,Moderate,Cloudy
2026-01-22 11:29:00,Palani Road,157,23.69,Moderate,Cloudy
2026-01-22 11:32:00,Batlagundu Road,52,29.64,Jam,Clear
